imgName,label
/dataSet/train_000154.jpg,1.0
/dataSet/train_000155.jpg,1.0
/dataSet/train_000156.jpg,0.0
/dataSet/train_000157.jpg,1.0
/dataSet/train_000158.jpg,1.0
/dataSet/train_000159.jpg,0.0
/dataSet/train_000160.jpg,1.0
/dataSet/train_000161.jpg,0.0
/dataSet/train_000162.jpg,0.0
/dataSet/train_000163.jpg,1.0
/dataSet/train_000164.jpg,0.0
/dataSet/train_000165.jpg,0.0
/dataSet/train_000166.jpg,1.0
/dataSet/train_000167.jpg,1.0
/dataSet/train_000168.jpg,0.0
/dataSet/train_000169.jpg,1.0
/dataSet/train_000170.jpg,0.0
/dataSet/train_000171.jpg,1.0
/dataSet/train_000172.jpg,0.0
/dataSet/train_000173.jpg,0.0
/dataSet/train_000174.jpg,1.0
/dataSet/train_000175.jpg,1.0
/dataSet/train_000176.jpg,0.0
/dataSet/train_000177.jpg,1.0
/dataSet/train_000178.jpg,1.0
/dataSet/train_000179.jpg,1.0
/dataSet/train_000180.jpg,1.0
/dataSet/train_000181.jpg,1.0
/dataSet/train_000182.jpg,0.0
/dataSet/train_000183.jpg,1.0
/dataSet/train_000184.jpg,0.0
/dataSet/train_000185.jpg,0.0
/dataSet/train_000186.jpg,1.0
/dataSet/train_000187.jpg,0.0
/dataSet/train_000188.jpg,1.0
/dataSet/train_000189.jpg,0.0
/dataSet/train_000190.jpg,0.0
/dataSet/train_000191.jpg,0.0
/dataSet/train_000192.jpg,0.0
/dataSet/train_000193.jpg,0.0
/dataSet/train_000194.jpg,1.0
/dataSet/train_000195.jpg,1.0
/dataSet/train_000196.jpg,0.0
/dataSet/train_000197.jpg,0.0
/dataSet/train_000198.jpg,0.0
/dataSet/train_000199.jpg,0.0
/dataSet/train_000200.jpg,0.0
/dataSet/train_000201.jpg,1.0
/dataSet/train_000202.jpg,0.0
/dataSet/train_000203.jpg,0.0
/dataSet/train_000204.jpg,1.0
/dataSet/train_000205.jpg,1.0
/dataSet/train_000206.jpg,0.0
/dataSet/train_000207.jpg,0.0
/dataSet/train_000208.jpg,0.0
/dataSet/train_000209.jpg,1.0
/dataSet/train_000210.jpg,0.0
/dataSet/train_000211.jpg,0.0
/dataSet/train_000212.jpg,1.0
/dataSet/train_000213.jpg,0.0
/dataSet/train_000214.jpg,0.0
/dataSet/train_000215.jpg,0.0
/dataSet/train_000216.jpg,0.0
/dataSet/train_000217.jpg,0.0
/dataSet/train_000218.jpg,1.0
/dataSet/train_000219.jpg,0.0
/dataSet/train_000220.jpg,1.0
/dataSet/train_000221.jpg,0.0
/dataSet/train_000222.jpg,1.0
/dataSet/train_000223.jpg,0.0
/dataSet/train_000224.jpg,0.0
/dataSet/train_000225.jpg,1.0
/dataSet/train_000226.jpg,0.0
/dataSet/train_000227.jpg,1.0
/dataSet/train_000228.jpg,1.0
/dataSet/train_000229.jpg,0.0
/dataSet/train_000230.jpg,1.0
/dataSet/train_000231.jpg,0.0
/dataSet/train_000232.jpg,0.0
/dataSet/train_000233.jpg,1.0
/dataSet/train_000234.jpg,0.0
/dataSet/train_000235.jpg,0.0
/dataSet/train_000236.jpg,0.0
/dataSet/train_000237.jpg,1.0
/dataSet/train_000238.jpg,0.0
/dataSet/train_000239.jpg,0.0
/dataSet/train_000240.jpg,0.0
/dataSet/train_000241.jpg,1.0
/dataSet/train_000242.jpg,0.0
/dataSet/train_000243.jpg,1.0
/dataSet/train_000244.jpg,1.0
/dataSet/train_000245.jpg,1.0
/dataSet/train_000246.jpg,0.0
/dataSet/train_000247.jpg,1.0
/dataSet/train_000248.jpg,0.0
/dataSet/train_000249.jpg,1.0
/dataSet/train_000250.jpg,1.0
/dataSet/train_000251.jpg,1.0
/dataSet/train_000252.jpg,1.0
/dataSet/train_000253.jpg,1.0
/dataSet/train_000254.jpg,0.0
/dataSet/train_000255.jpg,1.0
/dataSet/train_000256.jpg,1.0
/dataSet/train_000257.jpg,0.0
/dataSet/train_000258.jpg,0.0
/dataSet/train_000259.jpg,1.0
/dataSet/train_000260.jpg,0.0
/dataSet/train_000261.jpg,1.0
/dataSet/train_000262.jpg,1.0
/dataSet/train_000263.jpg,1.0
/dataSet/train_000264.jpg,1.0
/dataSet/train_000265.jpg,0.0
/dataSet/train_000266.jpg,1.0
/dataSet/train_000267.jpg,1.0
/dataSet/train_000268.jpg,0.0
/dataSet/train_000269.jpg,1.0
/dataSet/train_000270.jpg,0.0
/dataSet/train_000271.jpg,1.0
/dataSet/train_000272.jpg,0.0
/dataSet/train_000273.jpg,0.0
/dataSet/train_000274.jpg,1.0
/dataSet/train_000275.jpg,0.0
/dataSet/train_000276.jpg,1.0
/dataSet/train_000277.jpg,0.0
/dataSet/train_000278.jpg,0.0
/dataSet/train_000279.jpg,1.0
/dataSet/train_000280.jpg,1.0
/dataSet/train_000281.jpg,0.0
/dataSet/train_000282.jpg,0.0
/dataSet/train_000283.jpg,0.0
/dataSet/train_000284.jpg,1.0
/dataSet/train_000285.jpg,0.0
/dataSet/train_000286.jpg,1.0
/dataSet/train_000287.jpg,0.0
/dataSet/train_000288.jpg,1.0
/dataSet/train_000289.jpg,1.0
/dataSet/train_000290.jpg,0.0
/dataSet/train_000291.jpg,0.0
/dataSet/train_000292.jpg,1.0
/dataSet/train_000293.jpg,1.0
/dataSet/train_000294.jpg,1.0
/dataSet/train_000295.jpg,0.0
/dataSet/train_000296.jpg,0.0
/dataSet/train_000297.jpg,1.0
/dataSet/train_000298.jpg,1.0
/dataSet/train_000299.jpg,1.0
/dataSet/train_000300.jpg,1.0
/dataSet/train_000301.jpg,0.0
/dataSet/train_000302.jpg,0.0
/dataSet/train_000303.jpg,1.0
/dataSet/train_000304.jpg,0.0
/dataSet/train_000305.jpg,0.0
/dataSet/train_000306.jpg,1.0
/dataSet/train_000307.jpg,1.0
/dataSet/train_000308.jpg,1.0
/dataSet/train_000309.jpg,0.0
/dataSet/train_000310.jpg,1.0
/dataSet/train_000311.jpg,0.0
/dataSet/train_000312.jpg,1.0
/dataSet/train_000313.jpg,0.0
/dataSet/train_000314.jpg,1.0
/dataSet/train_000315.jpg,1.0
/dataSet/train_000316.jpg,0.0
/dataSet/train_000317.jpg,0.0
/dataSet/train_000318.jpg,0.0
/dataSet/train_000319.jpg,0.0
/dataSet/train_000320.jpg,0.0
/dataSet/train_000321.jpg,1.0
/dataSet/train_000322.jpg,1.0
/dataSet/train_000323.jpg,0.0
/dataSet/train_000324.jpg,0.0
/dataSet/train_000325.jpg,1.0
/dataSet/train_000326.jpg,0.0
/dataSet/train_000327.jpg,0.0
/dataSet/train_000328.jpg,1.0
/dataSet/train_000329.jpg,1.0
/dataSet/train_000330.jpg,1.0
/dataSet/train_000331.jpg,1.0
/dataSet/train_000332.jpg,1.0
/dataSet/train_000333.jpg,1.0
/dataSet/train_000334.jpg,0.0
/dataSet/train_000335.jpg,0.0
/dataSet/train_000336.jpg,0.0
/dataSet/train_000337.jpg,1.0
/dataSet/train_000338.jpg,0.0
/dataSet/train_000339.jpg,0.0
/dataSet/train_000340.jpg,1.0
/dataSet/train_000341.jpg,0.0
/dataSet/train_000342.jpg,1.0
/dataSet/train_000343.jpg,0.0
/dataSet/train_000344.jpg,1.0
/dataSet/train_000345.jpg,0.0
/dataSet/train_000346.jpg,0.0
/dataSet/train_000347.jpg,1.0
/dataSet/train_000348.jpg,0.0
/dataSet/train_000349.jpg,0.0
/dataSet/train_000350.jpg,1.0
/dataSet/train_000351.jpg,1.0
/dataSet/train_000352.jpg,1.0
/dataSet/train_000353.jpg,0.0
/dataSet/train_000354.jpg,1.0
/dataSet/train_000355.jpg,0.0
/dataSet/train_000356.jpg,0.0
/dataSet/train_000357.jpg,1.0
/dataSet/train_000358.jpg,1.0
/dataSet/train_000359.jpg,0.0
/dataSet/train_000360.jpg,1.0
/dataSet/train_000361.jpg,0.0
/dataSet/train_000362.jpg,0.0
/dataSet/train_000363.jpg,1.0
/dataSet/train_000364.jpg,1.0
/dataSet/train_000365.jpg,0.0
/dataSet/train_000366.jpg,1.0
/dataSet/train_000367.jpg,0.0
/dataSet/train_000368.jpg,1.0
/dataSet/train_000369.jpg,0.0
/dataSet/train_000370.jpg,0.0
/dataSet/train_000371.jpg,0.0
/dataSet/train_000372.jpg,1.0
/dataSet/train_000373.jpg,1.0
/dataSet/train_000374.jpg,0.0
/dataSet/train_000375.jpg,1.0
/dataSet/train_000376.jpg,0.0
/dataSet/train_000377.jpg,0.0
/dataSet/train_000378.jpg,1.0
/dataSet/train_000379.jpg,0.0
/dataSet/train_000380.jpg,1.0
/dataSet/train_000381.jpg,0.0
/dataSet/train_000382.jpg,0.0
/dataSet/train_000383.jpg,1.0
/dataSet/train_000384.jpg,0.0
/dataSet/train_000385.jpg,1.0
/dataSet/train_000386.jpg,0.0
/dataSet/train_000387.jpg,1.0
/dataSet/train_000388.jpg,1.0
/dataSet/train_000389.jpg,1.0
/dataSet/train_000390.jpg,1.0
/dataSet/train_000391.jpg,0.0
/dataSet/train_000392.jpg,1.0
/dataSet/train_000393.jpg,0.0
/dataSet/train_000394.jpg,0.0
/dataSet/train_000395.jpg,0.0
/dataSet/train_000396.jpg,0.0
/dataSet/train_000397.jpg,1.0
/dataSet/train_000398.jpg,1.0
/dataSet/train_000399.jpg,1.0
/dataSet/train_000400.jpg,1.0
/dataSet/train_000401.jpg,0.0
/dataSet/train_000402.jpg,0.0
/dataSet/train_000403.jpg,0.0
/dataSet/train_000404.jpg,1.0
/dataSet/train_000405.jpg,0.0
/dataSet/train_000406.jpg,0.0
/dataSet/train_000407.jpg,1.0
/dataSet/train_000408.jpg,1.0
/dataSet/train_000409.jpg,0.0
/dataSet/train_000410.jpg,1.0
/dataSet/train_000411.jpg,0.0
/dataSet/train_000412.jpg,0.0
/dataSet/train_000413.jpg,0.0
/dataSet/train_000414.jpg,1.0
/dataSet/train_000415.jpg,0.0
/dataSet/train_000416.jpg,0.0
/dataSet/train_000417.jpg,0.0
/dataSet/train_000418.jpg,0.0
/dataSet/train_000419.jpg,1.0
/dataSet/train_000420.jpg,0.0
/dataSet/train_000421.jpg,0.0
/dataSet/train_000422.jpg,1.0
/dataSet/train_000423.jpg,0.0
/dataSet/train_000424.jpg,0.0
/dataSet/train_000425.jpg,1.0
/dataSet/train_000426.jpg,0.0
/dataSet/train_000427.jpg,1.0
/dataSet/train_000428.jpg,0.0
/dataSet/train_000429.jpg,1.0
/dataSet/train_000430.jpg,1.0
/dataSet/train_000431.jpg,0.0
/dataSet/train_000432.jpg,0.0
/dataSet/train_000433.jpg,1.0
/dataSet/train_000434.jpg,0.0
/dataSet/train_000435.jpg,1.0
/dataSet/train_000436.jpg,0.0
/dataSet/train_000437.jpg,1.0
/dataSet/train_000438.jpg,1.0
/dataSet/train_000439.jpg,1.0
/dataSet/train_000440.jpg,0.0
/dataSet/train_000441.jpg,1.0
/dataSet/train_000442.jpg,0.0
/dataSet/train_000443.jpg,1.0
/dataSet/train_000444.jpg,1.0
/dataSet/train_000445.jpg,0.0
/dataSet/train_000446.jpg,1.0
/dataSet/train_000447.jpg,0.0
/dataSet/train_000448.jpg,1.0
/dataSet/train_000449.jpg,0.0
/dataSet/train_000450.jpg,0.0
/dataSet/train_000451.jpg,0.0
/dataSet/train_000452.jpg,0.0
/dataSet/train_000453.jpg,0.0
/dataSet/train_000454.jpg,0.0
/dataSet/train_000455.jpg,1.0
/dataSet/train_000456.jpg,1.0
/dataSet/train_000457.jpg,1.0
/dataSet/train_000458.jpg,1.0
/dataSet/train_000459.jpg,0.0
/dataSet/train_000460.jpg,0.0
/dataSet/train_000461.jpg,1.0
/dataSet/train_000462.jpg,0.0
/dataSet/train_000463.jpg,1.0
/dataSet/train_000464.jpg,0.0
/dataSet/train_000465.jpg,1.0
/dataSet/train_000466.jpg,0.0
/dataSet/train_000467.jpg,1.0
/dataSet/train_000468.jpg,1.0
/dataSet/train_000469.jpg,0.0
/dataSet/train_000470.jpg,0.0
/dataSet/train_000471.jpg,1.0
/dataSet/train_000472.jpg,0.0
/dataSet/train_000473.jpg,0.0
/dataSet/train_000474.jpg,1.0
/dataSet/train_000475.jpg,1.0
/dataSet/train_000476.jpg,1.0
/dataSet/train_000477.jpg,0.0
/dataSet/train_000478.jpg,0.0
/dataSet/train_000479.jpg,0.0
/dataSet/train_000480.jpg,0.0
/dataSet/train_000481.jpg,1.0
/dataSet/train_000482.jpg,1.0
/dataSet/train_000483.jpg,1.0
/dataSet/train_000484.jpg,0.0
/dataSet/train_000485.jpg,1.0
/dataSet/train_000486.jpg,1.0
/dataSet/train_000487.jpg,0.0
/dataSet/train_000488.jpg,0.0
/dataSet/train_000489.jpg,0.0
/dataSet/train_000490.jpg,1.0
/dataSet/train_000491.jpg,0.0
/dataSet/train_000492.jpg,0.0
/dataSet/train_000493.jpg,1.0
/dataSet/train_000494.jpg,0.0
/dataSet/train_000495.jpg,1.0
/dataSet/train_000496.jpg,1.0
/dataSet/train_000497.jpg,1.0
/dataSet/train_000498.jpg,1.0
/dataSet/train_000499.jpg,0.0
/dataSet/train_000500.jpg,1.0
/dataSet/train_000501.jpg,0.0
/dataSet/train_000502.jpg,1.0
/dataSet/train_000503.jpg,1.0
/dataSet/train_000504.jpg,0.0
/dataSet/train_000505.jpg,0.0
/dataSet/train_000506.jpg,0.0
/dataSet/train_000507.jpg,0.0
/dataSet/train_000508.jpg,1.0
/dataSet/train_000509.jpg,1.0
/dataSet/train_000510.jpg,0.0
/dataSet/train_000511.jpg,0.0
/dataSet/train_000512.jpg,0.0
/dataSet/train_000513.jpg,0.0
/dataSet/train_000514.jpg,0.0
/dataSet/train_000515.jpg,1.0
/dataSet/train_000516.jpg,0.0
/dataSet/train_000517.jpg,0.0
/dataSet/train_000518.jpg,1.0
/dataSet/train_000519.jpg,0.0
/dataSet/train_000520.jpg,1.0
/dataSet/train_000521.jpg,1.0
/dataSet/train_000522.jpg,0.0
/dataSet/train_000523.jpg,1.0
/dataSet/train_000524.jpg,0.0
/dataSet/train_000525.jpg,1.0
/dataSet/train_000526.jpg,1.0
/dataSet/train_000527.jpg,1.0
/dataSet/train_000528.jpg,1.0
/dataSet/train_000529.jpg,1.0
/dataSet/train_000530.jpg,0.0
/dataSet/train_000531.jpg,1.0
/dataSet/train_000532.jpg,0.0
/dataSet/train_000533.jpg,1.0
/dataSet/train_000534.jpg,1.0
/dataSet/train_000535.jpg,0.0
/dataSet/train_000536.jpg,1.0
/dataSet/train_000537.jpg,0.0
/dataSet/train_000538.jpg,1.0
/dataSet/train_000539.jpg,0.0
/dataSet/train_000540.jpg,0.0
/dataSet/train_000541.jpg,0.0
/dataSet/train_000542.jpg,1.0
/dataSet/train_000543.jpg,1.0
/dataSet/train_000544.jpg,1.0
/dataSet/train_000545.jpg,0.0
/dataSet/train_000546.jpg,0.0
/dataSet/train_000547.jpg,1.0
/dataSet/train_000548.jpg,0.0
/dataSet/train_000549.jpg,0.0
/dataSet/train_000550.jpg,0.0
/dataSet/train_000551.jpg,0.0
/dataSet/train_000552.jpg,0.0
/dataSet/train_000553.jpg,1.0
/dataSet/train_000554.jpg,0.0
/dataSet/train_000555.jpg,0.0
/dataSet/train_000556.jpg,0.0
/dataSet/train_000557.jpg,0.0
/dataSet/train_000558.jpg,1.0
/dataSet/train_000559.jpg,1.0
/dataSet/train_000560.jpg,0.0
/dataSet/train_000561.jpg,1.0
/dataSet/train_000562.jpg,0.0
/dataSet/train_000563.jpg,1.0
/dataSet/train_000564.jpg,1.0
/dataSet/train_000565.jpg,1.0
/dataSet/train_000566.jpg,0.0
/dataSet/train_000567.jpg,1.0
/dataSet/train_000568.jpg,1.0
/dataSet/train_000569.jpg,0.0
/dataSet/train_000570.jpg,1.0
/dataSet/train_000571.jpg,1.0
/dataSet/train_000572.jpg,1.0
/dataSet/train_000573.jpg,0.0
/dataSet/train_000574.jpg,0.0
/dataSet/train_000575.jpg,1.0
/dataSet/train_000576.jpg,0.0
/dataSet/train_000577.jpg,1.0
/dataSet/train_000578.jpg,0.0
/dataSet/train_000579.jpg,0.0
/dataSet/train_000580.jpg,1.0
/dataSet/train_000581.jpg,1.0
/dataSet/train_000582.jpg,0.0
/dataSet/train_000583.jpg,1.0
/dataSet/train_000584.jpg,1.0
/dataSet/train_000585.jpg,0.0
/dataSet/train_000586.jpg,0.0
/dataSet/train_000587.jpg,0.0
/dataSet/train_000588.jpg,0.0
/dataSet/train_000589.jpg,1.0
/dataSet/train_000590.jpg,1.0
/dataSet/train_000591.jpg,1.0
/dataSet/train_000592.jpg,0.0
/dataSet/train_000593.jpg,0.0
/dataSet/train_000594.jpg,0.0
/dataSet/train_000595.jpg,0.0
/dataSet/train_000596.jpg,1.0
/dataSet/train_000597.jpg,1.0
/dataSet/train_000598.jpg,0.0
/dataSet/train_000599.jpg,1.0
/dataSet/train_000600.jpg,1.0
/dataSet/train_000601.jpg,1.0
/dataSet/train_000602.jpg,1.0
/dataSet/train_000603.jpg,1.0
/dataSet/train_000604.jpg,0.0
/dataSet/train_000605.jpg,1.0
/dataSet/train_000606.jpg,0.0
/dataSet/train_000607.jpg,1.0
/dataSet/train_000608.jpg,1.0
/dataSet/train_000609.jpg,1.0
/dataSet/train_000610.jpg,0.0
/dataSet/train_000611.jpg,1.0
/dataSet/train_000612.jpg,0.0
/dataSet/train_000613.jpg,0.0
/dataSet/train_000614.jpg,0.0
/dataSet/train_000615.jpg,1.0
/dataSet/train_000616.jpg,0.0
/dataSet/train_000617.jpg,1.0
/dataSet/train_000618.jpg,1.0
/dataSet/train_000619.jpg,0.0
/dataSet/train_000620.jpg,0.0
/dataSet/train_000621.jpg,0.0
/dataSet/train_000622.jpg,1.0
/dataSet/train_000623.jpg,1.0
/dataSet/train_000624.jpg,0.0
/dataSet/train_000625.jpg,1.0
/dataSet/train_000626.jpg,0.0
/dataSet/train_000627.jpg,1.0
/dataSet/train_000628.jpg,1.0
/dataSet/train_000629.jpg,0.0
/dataSet/train_000630.jpg,1.0
/dataSet/train_000631.jpg,0.0
/dataSet/train_000632.jpg,1.0
/dataSet/train_000633.jpg,1.0
/dataSet/train_000634.jpg,0.0
/dataSet/train_000635.jpg,1.0
/dataSet/train_000636.jpg,1.0
/dataSet/train_000637.jpg,0.0
/dataSet/train_000638.jpg,0.0
/dataSet/train_000639.jpg,0.0
/dataSet/train_000640.jpg,1.0
/dataSet/train_000641.jpg,0.0
/dataSet/train_000642.jpg,1.0
/dataSet/train_000643.jpg,1.0
/dataSet/train_000644.jpg,0.0
/dataSet/train_000645.jpg,1.0
/dataSet/train_000646.jpg,1.0
/dataSet/train_000647.jpg,1.0
/dataSet/train_000648.jpg,0.0
/dataSet/train_000649.jpg,1.0
/dataSet/train_000650.jpg,1.0
/dataSet/train_000651.jpg,0.0
/dataSet/train_000652.jpg,1.0
/dataSet/train_000653.jpg,1.0
/dataSet/train_000654.jpg,1.0
/dataSet/train_000655.jpg,1.0
/dataSet/train_000656.jpg,1.0
/dataSet/train_000657.jpg,0.0
/dataSet/train_000658.jpg,1.0
/dataSet/train_000659.jpg,0.0
/dataSet/train_000660.jpg,1.0
/dataSet/train_000661.jpg,1.0
/dataSet/train_000662.jpg,1.0
/dataSet/train_000663.jpg,1.0
/dataSet/train_000664.jpg,1.0
/dataSet/train_000665.jpg,1.0
/dataSet/train_000666.jpg,0.0
/dataSet/train_000667.jpg,0.0
/dataSet/train_000668.jpg,0.0
/dataSet/train_000669.jpg,1.0
/dataSet/train_000670.jpg,1.0
/dataSet/train_000671.jpg,0.0
/dataSet/train_000672.jpg,1.0
/dataSet/train_000673.jpg,0.0
/dataSet/train_000674.jpg,0.0
/dataSet/train_000675.jpg,1.0
/dataSet/train_000676.jpg,1.0
/dataSet/train_000677.jpg,0.0
/dataSet/train_000678.jpg,0.0
/dataSet/train_000679.jpg,1.0
/dataSet/train_000680.jpg,1.0
/dataSet/train_000681.jpg,0.0
/dataSet/train_000682.jpg,1.0
/dataSet/train_000683.jpg,0.0
/dataSet/train_000684.jpg,1.0
/dataSet/train_000685.jpg,0.0
/dataSet/train_000686.jpg,1.0
/dataSet/train_000687.jpg,1.0
/dataSet/train_000688.jpg,0.0
/dataSet/train_000689.jpg,0.0
/dataSet/train_000690.jpg,1.0
/dataSet/train_000691.jpg,1.0
/dataSet/train_000692.jpg,1.0
/dataSet/train_000693.jpg,1.0
/dataSet/train_000694.jpg,0.0
/dataSet/train_000695.jpg,1.0
/dataSet/train_000696.jpg,1.0
/dataSet/train_000697.jpg,1.0
/dataSet/train_000698.jpg,0.0
/dataSet/train_000699.jpg,1.0
/dataSet/train_000700.jpg,0.0
/dataSet/train_000701.jpg,0.0
/dataSet/train_000702.jpg,1.0
/dataSet/train_000703.jpg,0.0
/dataSet/train_000704.jpg,1.0
/dataSet/train_000705.jpg,0.0
/dataSet/train_000706.jpg,0.0
/dataSet/train_000707.jpg,0.0
/dataSet/train_000708.jpg,0.0
/dataSet/train_000709.jpg,0.0
/dataSet/train_000710.jpg,0.0
/dataSet/train_000711.jpg,1.0
/dataSet/train_000712.jpg,1.0
/dataSet/train_000713.jpg,1.0
/dataSet/train_000714.jpg,0.0
/dataSet/train_000715.jpg,0.0
/dataSet/train_000716.jpg,0.0
/dataSet/train_000717.jpg,1.0
/dataSet/train_000718.jpg,0.0
/dataSet/train_000719.jpg,0.0
/dataSet/train_000720.jpg,0.0
/dataSet/train_000721.jpg,0.0
/dataSet/train_000722.jpg,0.0
/dataSet/train_000723.jpg,1.0
/dataSet/train_000724.jpg,1.0
/dataSet/train_000725.jpg,0.0
/dataSet/train_000726.jpg,0.0
/dataSet/train_000727.jpg,1.0
/dataSet/train_000728.jpg,1.0
/dataSet/train_000729.jpg,1.0
/dataSet/train_000730.jpg,0.0
/dataSet/train_000731.jpg,1.0
/dataSet/train_000732.jpg,0.0
/dataSet/train_000733.jpg,1.0
/dataSet/train_000734.jpg,0.0
/dataSet/train_000735.jpg,0.0
/dataSet/train_000736.jpg,1.0
